frame,time,bone,true_deg,computed_deg,diff_deg,raw_deg,pre_clamp_deg,clamped_deg,filtered_deg,expected_proj_mag,current_proj_mag,ref_axis_angle_deg,degenerate,held_previous_raw,ref_to_bone_forward_deg,ref_to_bone_up_deg,ref_to_bone_right_deg,axis_x,axis_y,axis_z,ref_x,ref_y,ref_z
30,1.0000,L_LowerLeg,-3.31,0.00,3.31,0.00,0.00,0.00,0.00,0.1203,0.4013,156.34,Y,N,27.18,116.37,83.89,-0.19561,-0.97831,0.06816,-0.21406,0.97316,-0.08450
30,1.0000,R_UpperLeg,9.63,0.00,-9.63,0.00,0.00,0.00,0.00,0.0956,0.5385,147.42,Y,N,34.98,124.04,82.88,-0.18010,-0.86475,0.46880,-0.21406,0.97316,-0.08450
30,1.0000,R_LowerLeg,12.18,0.00,-12.18,0.00,0.00,0.00,0.00,0.1152,0.4706,151.92,Y,N,34.98,124.04,82.88,-0.15120,-0.90549,0.39653,-0.21406,0.97316,-0.08450
31,1.0333,L_UpperArm,6.17,2.92,-3.25,20.26,1.45,1.45,2.92,0.9987,0.9918,97.35,N,N,83.53,91.03,173.45,-0.88998,-0.32034,0.32453,0.54326,-0.76930,0.33623
31,1.0333,L_LowerArm,14.33,18.81,4.48,26.79,26.79,26.79,18.81,0.9987,0.9980,93.66,N,N,83.53,91.03,173.45,-0.76047,-0.18162,0.62346,0.54326,-0.76930,0.33623
31,1.0333,R_UpperArm,7.17,-7.71,-14.88,-46.70,-6.77,-6.77,-7.71,0.9988,0.9177,113.40,N,N,96.50,89.06,173.43,0.78832,0.45052,-0.41903,-0.86792,0.22524,-0.44269
31,1.0333,R_LowerArm,-39.11,-39.93,-0.82,-43.61,-43.61,-43.61,-39.93,0.9989,0.8868,117.53,N,N,96.50,89.06,173.43,0.82282,0.45850,-0.33578,-0.86792,0.22524,-0.44269
31,1.0333,L_UpperLeg,-1.34,0.00,1.34,0.00,0.00,0.00,0.00,0.0972,0.3410,160.07,Y,N,22.00,111.04,83.86,-0.11271,-0.97395,0.19678,-0.20474,0.97705,-0.05875
31,1.0333,L_LowerLeg,-0.83,0.00,0.83,0.00,0.00,0.00,0.00,0.1203,0.3581,159.02,Y,N,22.00,111.04,83.86,-0.15880,-0.98409,0.07974,-0.20474,0.97705,-0.05875
31,1.0333,R_UpperLeg,10.16,0.00,-10.16,0.00,0.00,0.00,0.00,0.0956,0.5332,147.77,Y,N,36.56,125.29,81.65,-0.14669,-0.86805,0.47431,-0.20474,0.97705,-0.05875
31,1.0333,R_LowerLeg,10.49,0.00,-10.49,0.00,0.00,0.00,0.00,0.1152,0.4233,154.95,Y,N,36.56,125.29,81.65,-0.12123,-0.93214,0.34121,-0.20474,0.97705,-0.05875
32,1.0667,L_UpperArm,2.19,-0.95,-3.15,20.40,-4.64,-4.64,-0.95,0.9987,0.9798,101.54,N,N,83.53,91.03,173.45,-0.86017,-0.17531,0.47893,0.53955,-0.80144,0.25804
32,1.0667,L_LowerArm,16.55,25.05,8.50,28.84,28.84,28.84,25.05,0.9987,0.9992,92.32,N,N,83.53,91.03,173.45,-0.52252,-0.02693,0.85220,0.53955,-0.80144,0.25804
32,1.0667,R_UpperArm,-0.04,-8.24,-8.20,-62.31,-9.28,-9.28,-8.24,0.9988,0.9401,109.94,N,N,96.50,89.06,173.43,0.72860,0.43848,-0.52620,-0.85712,0.02928,-0.51429
32,1.0667,R_LowerArm,-47.54,-53.03,-5.48,-55.91,-55.91,-55.91,-53.03,0.9989,0.8732,119.16,N,N,96.50,89.06,173.43,0.79780,0.48781,-0.35434,-0.85712,0.02928,-0.51429
32,1.0667,L_UpperLeg,0.13,0.00,-0.13,0.00,0.00,0.00,0.00,0.0972,0.3002,162.53,Y,N,19.37,108.18,83.53,-0.07538,-0.97840,0.19251,-0.18131,0.98296,-0.03031
32,1.0667,L_LowerLeg,-0.82,0.00,0.82,0.00,0.00,0.00,0.00,0.1203,0.3114,161.85,Y,N,19.37,108.18,83.53,-0.12818,-0.98758,0.09083,-0.18131,0.98296,-0.03031
32,1.0667,R_UpperLeg,9.59,0.00,-9.59,0.00,0.00,0.00,0.00,0.0956,0.5090,149.40,Y,N,37.08,125.89,81.91,-0.06677,-0.87312,0.48290,-0.18131,0.98296,-0.03031
32,1.0667,R_LowerLeg,8.79,0.00,-8.79,0.00,0.00,0.00,0.00,0.1152,0.3258,160.98,Y,N,37.08,125.89,81.91,-0.07120,-0.96746,0.24280,-0.18131,0.98296,-0.03031
33,1.1000,L_UpperArm,1.81,-4.70,-6.51,22.82,-11.54,-11.54,-4.70,0.9987,0.9297,111.62,N,N,83.53,91.03,173.45,-0.81540,-0.10445,0.56939,0.64676,-0.74943,0.14164
33,1.1000,L_LowerArm,21.34,34.35,13.02,38.70,38.70,38.70,34.35,0.9987,0.9981,93.50,N,N,83.53,91.03,173.45,-0.20601,0.08796,0.97459,0.64676,-0.74943,0.14164
33,1.1000,R_UpperArm,-5.44,-10.14,-4.69,-76.88,-13.23,-13.23,-10.14,0.9988,0.9804,101.36,N,N,96.50,89.06,173.43,0.68446,0.40868,-0.60374,-0.76651,-0.12786,-0.62937
33,1.1000,R_LowerArm,-54.87,-63.65,-8.78,-66.01,-66.01,-66.01,-63.65,0.9989,0.8715,119.37,N,N,96.50,89.06,173.43,0.79025,0.53843,-0.29257,-0.76651,-0.12786,-0.62937
33,1.1000,L_UpperLeg,0.50,0.00,-0.50,0.00,0.00,0.00,0.00,0.0972,0.2774,163.89,Y,N,19.30,108.00,83.27,-0.04289,-0.97696,0.20907,-0.15806,0.98733,-0.01411
33,1.1000,L_LowerLeg,-2.38,0.00,2.38,0.00,0.00,0.00,0.00,0.1203,0.2827,163.58,Y,N,19.30,108.00,83.27,-0.11860,-0.98929,0.08510,-0.15806,0.98733,-0.01411
33,1.1000,R_UpperLeg,10.17,0.00,-10.17,0.00,0.00,0.00,0.00,0.0956,0.4874,150.83,Y,N,38.24,126.15,79.22,0.00602,-0.87656,0.48125,-0.15806,0.98733,-0.01411
33,1.1000,R_LowerLeg,6.00,0.00,-6.00,0.00,0.00,0.00,0.00,0.1152,0.2147,167.60,Y,N,38.24,126.15,79.22,-0.04552,-0.99528,0.08574,-0.15806,0.98733,-0.01411
34,1.1333,L_UpperArm,2.83,-11.28,-14.11,21.87,-25.03,-25.03,-11.28,0.9987,0.8481,121.99,N,N,83.53,91.03,173.45,-0.74298,-0.09220,0.66294,0.73246,-0.67695,-0.07246
34,1.1333,L_LowerArm,25.79,46.90,21.10,51.48,51.48,51.48,46.90,0.9987,0.9960,95.13,N,N,83.53,91.03,173.45,0.12888,0.16690,0.97752,0.73246,-0.67695,-0.07246
34,1.1333,R_UpperArm,-8.49,-13.14,-4.65,-88.61,-17.10,-17.10,-13.14,0.9988,0.9997,88.54,N,N,96.50,89.06,173.43,0.64754,0.34688,-0.67850,-0.62530,-0.22233,-0.74805
34,1.1333,R_LowerArm,-60.66,-71.51,-10.85,-73.34,-73.34,-73.34,-71.51,0.9989,0.8733,119.16,N,N,96.50,89.06,173.43,0.79017,0.58492,-0.18304,-0.62530,-0.22233,-0.74805
34,1.1333,L_UpperLeg,2.65,0.00,-2.65,0.00,0.00,0.00,0.00,0.0972,0.2945,162.87,Y,N,22.41,110.65,81.67,-0.02871,-0.96819,0.24855,-0.13969,0.99019,-0.00390
34,1.1333,L_LowerLeg,-4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.1203,0.2762,163.97,Y,N,22.41,110.65,81.67,-0.12827,-0.98840,0.08137,-0.13969,0.99019,-0.00390
34,1.1333,R_UpperLeg,11.23,0.00,-11.23,0.00,0.00,0.00,0.00,0.0956,0.4380,154.02,Y,N,42.11,128.75,76.08,0.06600,-0.89684,0.43741,-0.13969,0.99019,-0.00390
34,1.1333,R_LowerLeg,2.93,0.00,-2.93,0.00,0.00,0.00,0.00,0.1152,0.1795,169.66,Y,N,42.11,128.75,76.08,-0.02666,-0.99752,-0.06510,-0.13969,0.99019,-0.00390
35,1.1667,L_UpperArm,4.16,-28.27,-32.43,18.39,-40.59,-40.59,-28.27,0.9987,0.7961,127.24,N,N,83.53,91.03,173.45,-0.61944,-0.13072,0.77409,0.73200,-0.61198,-0.29942
35,1.1667,L_LowerArm,27.86,58.98,31.12,62.80,62.80,62.80,58.98,0.9987,0.9937,96.42,N,N,83.53,91.03,173.45,0.38299,0.19941,0.90197,0.73200,-0.61198,-0.29942
35,1.1667,R_UpperArm,-8.24,-15.97,-7.73,-93.50,-19.29,-19.29,-15.97,0.9988,0.9292,68.30,N,N,96.50,89.06,173.43,0.60693,0.21401,-0.76540,-0.43936,-0.17657,-0.88079
35,1.1667,R_LowerArm,-63.12,-74.20,-11.09,-74.92,-74.92,-74.92,-74.20,0.9989,0.8759,118.84,N,N,96.50,89.06,173.43,0.81489,0.57907,0.02512,-0.43936,-0.17657,-0.88079
35,1.1667,L_UpperLeg,4.62,0.00,-4.62,0.00,0.00,0.00,0.00,0.0972,0.3142,161.69,Y,N,28.46,116.79,81.08,-0.01425,-0.95905,0.28288,-0.11956,0.99282,0.00384
35,1.1667,L_LowerLeg,-7.03,0.00,7.03,0.00,0.00,0.00,0.00,0.1203,0.2661,164.57,Y,N,28.46,116.79,81.08,-0.13267,-0.98724,0.08805,-0.11956,0.99282,0.00384
35,1.1667,R_UpperLeg,13.37,0.00,-13.37,0.00,0.00,0.00,0.00,0.0956,0.3596,158.92,Y,N,46.08,132.34,75.22,0.10082,-0.92908,0.35587,-0.11956,0.99282,0.00384
35,1.1667,R_LowerLeg,1.21,0.00,-1.21,0.00,0.00,0.00,0.00,0.1152,0.2047,168.19,Y,N,46.08,132.34,75.22,-0.00053,-0.98530,-0.17082,-0.11956,0.99282,0.00384
36,1.2000,L_UpperArm,4.37,-46.35,-50.73,10.07,-55.20,-55.20,-46.35,0.9987,0.7751,129.19,N,N,83.53,91.03,173.45,-0.50916,-0.15943,0.84578,0.63112,-0.60796,-0.48174
36,1.2000,L_LowerArm,27.35,65.27,37.92,67.29,67.29,67.29,65.27,0.9987,0.9870,99.25,N,N,83.53,91.03,173.45,0.55250,0.19606,0.81013,0.63112,-0.60796,-0.48174
36,1.2000,R_UpperArm,-7.37,-16.42,-9.06,-91.00,-17.02,-17.02,-16.42,0.9988,0.7863,51.84,N,N,96.50,89.06,173.43,0.58417,0.12515,-0.80192,-0.25028,-0.07853,-0.96498
36,1.2000,R_LowerArm,-62.65,-73.99,-11.33,-73.91,-73.91,-73.91,-73.99,0.9989,0.8895,117.19,N,N,96.50,89.06,173.43,0.80884,0.54558,0.21937,-0.25028,-0.07853,-0.96498
36,1.2000,L_UpperLeg,5.35,0.00,-5.35,0.00,0.00,0.00,0.00,0.0972,0.3353,160.41,Y,N,32.90,121.63,81.86,0.01414,-0.94891,0.31523,-0.09914,0.99501,0.01101
36,1.2000,L_LowerLeg,-8.93,0.00,8.93,0.00,0.00,0.00,0.00,0.1203,0.2536,165.31,Y,N,32.90,121.63,81.86,-0.13234,-0.98641,0.09734,-0.09914,0.99501,0.01101
36,1.2000,R_UpperLeg,12.84,0.00,-12.84,0.00,0.00,0.00,0.00,0.0956,0.2029,168.29,Y,N,49.29,138.52,83.38,0.15665,-0.97052,0.18319,-0.09914,0.99501,0.01101
36,1.2000,R_LowerLeg,1.39,0.00,-1.39,0.00,0.00,0.00,0.00,0.1152,0.2408,166.07,Y,N,49.29,138.52,83.38,0.04348,-0.96839,-0.24562,-0.09914,0.99501,0.01101
37,1.2333,L_UpperArm,4.64,-57.88,-62.52,4.53,-62.99,-62.99,-57.88,0.9987,0.7682,129.80,N,N,83.53,91.03,173.45,-0.39054,-0.18487,0.90183,0.52656,-0.59788,-0.60438
37,1.2333,L_LowerArm,25.36,67.51,42.15,68.32,68.32,68.32,67.51,0.9987,0.9858,99.67,N,N,83.53,91.03,173.45,0.68289,0.16243,0.71224,0.52656,-0.59788,-0.60438
37,1.2333,R_UpperArm,-6.22,-14.15,-7.93,-79.46,-8.44,-8.44,-14.15,0.9988,0.6417,39.92,N,N,96.50,89.06,173.43,0.59812,0.08248,-0.79715,-0.05513,0.07790,-0.99544
37,1.2333,R_LowerArm,-59.49,-71.02,-11.53,-69.79,-69.79,-69.79,-71.02,0.9989,0.9157,113.70,N,N,96.50,89.06,173.43,0.77579,0.48874,0.39910,-0.05513,0.07790,-0.99544
37,1.2333,L_UpperLeg,5.64,0.00,-5.64,0.00,0.00,0.00,0.00,0.0972,0.3772,157.84,Y,N,31.06,120.04,82.82,0.05895,-0.93137,0.35928,-0.08024,0.99660,0.01891
37,1.2333,L_LowerLeg,-7.25,0.00,7.25,0.00,0.00,0.00,0.00,0.1203,0.2433,165.92,Y,N,31.06,120.04,82.82,-0.13334,-0.98591,0.10101,-0.08024,0.99660,0.01891
37,1.2333,R_UpperLeg,12.48,0.00,-12.48,0.00,0.00,0.00,0.00,0.0956,0.1264,172.74,Y,N,50.55,140.49,88.16,0.19542,-0.98023,0.03109,-0.08024,0.99660,0.01891
37,1.2333,R_LowerLeg,1.89,0.00,-1.89,0.00,0.00,0.00,0.00,0.1152,0.2346,166.43,Y,N,50.55,140.49,88.16,0.11007,-0.96180,-0.25065,-0.08024,0.99660,0.01891
38,1.2667,L_UpperArm,6.53,-66.32,-72.85,0.27,-76.05,-70.00,-66.32,0.9987,0.7730,129.38,N,N,83.53,91.03,173.45,-0.22166,-0.26823,0.93751,0.43713,-0.53159,-0.72548
38,1.2667,L_LowerArm,24.54,76.31,51.78,79.28,79.28,79.28,76.31,0.9987,0.9829,100.60,N,N,83.53,91.03,173.45,0.78149,0.16916,0.60055,0.43713,-0.53159,-0.72548
38,1.2667,R_UpperArm,-3.85,-4.99,-1.14,-60.34,8.50,8.50,-4.99,0.9988,0.4930,29.54,N,N,96.50,89.06,173.43,0.60006,0.01548,-0.79980,0.15569,0.20102,-0.96714
38,1.2667,R_LowerArm,-55.65,-68.84,-13.20,-67.66,-67.66,-67.66,-68.84,0.9989,0.9387,110.16,N,N,96.50,89.06,173.43,0.73491,0.38897,0.55552,0.15569,0.20102,-0.96714
38,1.2667,L_UpperLeg,5.97,0.00,-5.97,0.00,0.00,0.00,0.00,0.0972,0.4520,153.13,Y,N,29.58,118.69,83.40,0.09672,-0.90276,0.41912,-0.06146,0.99752,0.03442
38,1.2667,L_LowerLeg,-6.12,0.00,6.12,0.00,0.00,0.00,0.00,0.1203,0.2521,165.40,Y,N,29.58,118.69,83.40,-0.14719,-0.98298,0.10996,-0.06146,0.99752,0.03442
38,1.2667,R_UpperLeg,10.60,0.00,-10.60,0.00,0.00,0.00,0.00,0.0956,0.1853,169.32,Y,N,49.24,138.74,84.68,0.20098,-0.96743,-0.15388,-0.06146,0.99752,0.03442
38,1.2667,R_LowerLeg,1.79,0.00,-1.79,0.00,0.00,0.00,0.00,0.1152,0.2326,166.55,Y,N,49.24,138.74,84.68,0.18479,-0.95571,-0.22906,-0.06146,0.99752,0.03442
39,1.3000,L_UpperArm,6.48,-68.79,-75.27,-10.46,-89.69,-70.00,-68.79,0.9987,0.7978,127.08,N,N,83.53,91.03,173.45,-0.06261,-0.40955,0.91014,0.31943,-0.44083,-0.83883
39,1.3000,L_LowerArm,21.89,79.23,57.34,80.31,80.31,80.31,79.23,0.9987,0.9752,102.79,N,N,83.53,91.03,173.45,0.84387,0.11765,0.52348,0.31943,-0.44083,-0.83883
39,1.3000,R_UpperArm,2.11,28.04,25.93,-24.35,43.31,43.31,28.04,0.9988,0.4365,25.88,N,N,96.50,89.06,173.43,0.56832,-0.12200,-0.81371,0.37300,0.27446,-0.88631
39,1.3000,R_LowerArm,-47.33,-67.66,-20.33,-66.84,-66.84,-66.84,-67.66,0.9989,0.9603,106.20,N,N,96.50,89.06,173.43,0.71483,0.18744,0.67371,0.37300,0.27446,-0.88631
39,1.3000,L_UpperLeg,6.97,0.00,-6.97,0.00,0.00,0.00,0.00,0.0972,0.5425,147.15,Y,N,28.19,117.22,83.22,0.11993,-0.86259,0.49148,-0.04041,0.99784,0.05188
39,1.3000,L_LowerLeg,-5.69,0.00,5.69,0.00,0.00,0.00,0.00,0.1203,0.2702,164.32,Y,N,28.19,117.22,83.22,-0.16209,-0.97820,0.12982,-0.04041,0.99784,0.05188
39,1.3000,R_UpperLeg,9.04,0.00,-9.04,0.00,0.00,0.00,0.00,0.0956,0.2827,163.58,Y,N,50.24,139.93,85.77,0.16667,-0.93889,-0.30117,-0.04041,0.99784,0.05188
39,1.3000,R_LowerLeg,-0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.1152,0.2400,166.11,Y,N,50.24,139.93,85.77,0.24336,-0.95389,-0.17571,-0.04041,0.99784,0.05188
40,1.3333,L_UpperArm,5.65,-69.56,-75.21,-24.14,-98.22,-70.00,-69.56,0.9987,0.8397,122.89,N,N,83.53,91.03,173.45,0.00812,-0.56398,0.82575,0.24308,-0.35528,-0.90260
40,1.3333,L_LowerArm,17.72,74.08,56.36,71.28,71.28,71.28,74.08,0.9987,0.9740,103.11,N,N,83.53,91.03,173.45,0.88056,0.04120,0.47214,0.24308,-0.35528,-0.90260
40,1.3333,R_UpperArm,7.27,51.99,44.72,-7.86,60.34,60.34,51.99,0.9988,0.5032,30.21,N,N,96.50,89.06,173.43,0.50940,-0.27466,-0.81552,0.47000,0.24399,-0.84828
40,1.3333,R_LowerArm,-39.07,-68.21,-29.14,-68.64,-68.64,-68.64,-68.21,0.9989,0.9805,101.34,N,N,96.50,89.06,173.43,0.75613,0.01244,0.65430,0.47000,0.24399,-0.84828
40,1.3333,L_UpperLeg,8.63,0.00,-8.63,0.00,0.00,0.00,0.00,0.0972,0.6181,141.82,Y,N,27.45,116.35,82.85,0.13273,-0.82014,0.55655,-0.02430,0.99768,0.06352
40,1.3333,L_LowerLeg,-5.12,0.00,5.12,0.00,0.00,0.00,0.00,0.1203,0.2980,162.66,Y,N,27.45,116.35,82.85,-0.17410,-0.97132,0.16195,-0.02430,0.99768,0.06352
40,1.3333,R_UpperLeg,9.75,0.00,-9.75,0.00,0.00,0.00,0.00,0.0956,0.2681,164.45,Y,N,39.25,127.45,79.92,0.14955,-0.94306,-0.29709,-0.02430,0.99768,0.06352
40,1.3333,R_LowerLeg,-1.62,0.00,1.62,0.00,0.00,0.00,0.00,0.1152,0.2338,166.48,Y,N,39.25,127.45,79.92,0.22086,-0.95726,-0.18675,-0.02430,0.99768,0.06352
41,1.3667,L_UpperArm,4.52,-69.82,-74.34,-35.44,-105.61,-70.00,-69.82,0.9987,0.8639,120.24,N,N,83.53,91.03,173.45,-0.01404,-0.66849,0.74359,0.20791,-0.29012,-0.93413
41,1.3667,L_LowerArm,15.42,70.17,54.75,66.81,66.81,66.81,70.17,0.9987,0.9751,102.81,N,N,83.53,91.03,173.45,0.89977,0.00403,0.43635,0.20791,-0.29012,-0.93413
41,1.3667,R_UpperArm,10.46,57.48,47.02,-8.36,59.56,59.56,57.48,0.9988,0.6108,37.65,N,N,96.50,89.06,173.43,0.44299,-0.40472,-0.79998,0.46176,0.23806,-0.85446
41,1.3667,R_LowerArm,-31.90,-67.91,-36.02,-67.64,-67.64,-67.64,-67.91,0.9989,0.9915,97.48,N,N,96.50,89.06,173.43,0.81920,-0.13864,0.55650,0.46176,0.23806,-0.85446
41,1.3667,L_UpperLeg,10.73,0.00,-10.73,0.00,0.00,0.00,0.00,0.0972,0.6654,138.29,Y,N,27.52,116.28,82.39,0.12604,-0.79072,0.59906,-0.01568,0.99718,0.07345
41,1.3667,L_LowerLeg,-4.20,0.00,4.20,0.00,0.00,0.00,0.00,0.1203,0.3380,160.24,Y,N,27.52,116.28,82.39,-0.18942,-0.96146,0.19930,-0.01568,0.99718,0.07345
41,1.3667,R_UpperLeg,10.14,0.00,-10.14,0.00,0.00,0.00,0.00,0.0956,0.2301,166.70,Y,N,31.28,113.38,70.44,0.14718,-0.95450,-0.25935,-0.01568,0.99718,0.07345
41,1.3667,R_LowerLeg,-2.03,0.00,2.03,0.00,0.00,0.00,0.00,0.1152,0.2221,167.17,Y,N,31.28,113.38,70.44,0.20188,-0.96051,-0.19150,-0.01568,0.99718,0.07345
42,1.4000,L_UpperArm,2.33,-69.92,-72.25,-43.54,-111.00,-70.00,-69.92,0.9987,0.8761,118.83,N,N,83.53,91.03,173.45,-0.07561,-0.71670,0.69327,0.17812,-0.26317,-0.94816
42,1.4000,L_LowerArm,13.40,67.46,54.06,56.27,56.27,56.27,67.46,0.9987,0.9776,102.16,N,N,83.53,91.03,173.45,0.91327,-0.04153,0.40523,0.17812,-0.26317,-0.94816
42,1.4000,R_UpperArm,11.88,57.54,45.66,-9.21,57.57,57.57,57.54,0.9988,0.7052,44.84,N,N,96.50,89.06,173.43,0.37645,-0.49729,-0.78165,0.45231,0.25834,-0.85362
42,1.4000,R_LowerArm,-26.74,-66.79,-40.04,-65.34,-65.34,-65.34,-66.79,0.9989,0.9963,94.90,N,N,96.50,89.06,173.43,0.84704,-0.22976,0.47930,0.45231,0.25834,-0.85362
42,1.4000,L_UpperLeg,12.70,0.00,-12.70,0.00,0.00,0.00,0.00,0.0972,0.6791,137.23,Y,N,28.45,117.09,81.96,0.11017,-0.77756,0.61909,-0.01116,0.99754,0.06915
42,1.4000,L_LowerLeg,-3.62,0.00,3.62,0.00,0.00,0.00,0.00,0.1203,0.3547,159.23,Y,N,28.45,117.09,81.96,-0.19203,-0.95509,0.22567,-0.01116,0.99754,0.06915
42,1.4000,R_UpperLeg,7.21,0.00,-7.21,0.00,0.00,0.00,0.00,0.0956,0.2336,166.49,Y,N,25.50,110.77,75.88,0.19597,-0.95805,-0.20915,-0.01116,0.99754,0.06915
42,1.4000,R_LowerLeg,-1.63,0.00,1.63,0.00,0.00,0.00,0.00,0.1152,0.2525,165.38,Y,N,25.50,110.77,75.88,0.18479,-0.95064,-0.24928,-0.01116,0.99754,0.06915
43,1.4333,L_UpperArm,-0.87,-69.96,-69.09,-48.58,-102.92,-70.00,-69.96,0.9987,0.8841,117.86,N,N,83.53,91.03,173.45,-0.16290,-0.72537,0.66881,0.16197,-0.26789,-0.94974
43,1.4333,L_LowerArm,12.09,54.34,42.26,45.00,45.00,45.00,54.34,0.9987,0.9830,100.57,N,N,83.53,91.03,173.45,0.92477,-0.07705,0.37265,0.16197,-0.26789,-0.94974
43,1.4333,R_UpperArm,12.80,56.32,43.52,-9.88,55.64,55.64,56.32,0.9988,0.7841,51.63,N,N,96.50,89.06,173.43,0.31697,-0.57486,-0.75437,0.45939,0.27982,-0.84301
43,1.4333,R_LowerArm,-22.27,-65.52,-43.25,-62.78,-62.78,-62.78,-65.52,0.9989,0.9988,92.76,N,N,96.50,89.06,173.43,0.85381,-0.30703,0.42041,0.45939,0.27982,-0.84301
43,1.4333,L_UpperLeg,14.16,0.00,-14.16,0.00,0.00,0.00,0.00,0.0972,0.6815,137.04,Y,N,29.07,117.79,82.12,0.09615,-0.77272,0.62742,-0.00681,0.99795,0.06367
43,1.4333,L_LowerLeg,-3.20,0.00,3.20,0.00,0.00,0.00,0.00,0.1203,0.3621,158.77,Y,N,29.07,117.79,82.12,-0.18656,-0.95106,0.24632,-0.00681,0.99795,0.06367
43,1.4333,R_UpperLeg,5.47,0.00,-5.47,0.00,0.00,0.00,0.00,0.0956,0.2614,164.85,Y,N,23.49,110.61,79.22,0.24083,-0.95428,-0.17708,-0.00681,0.99795,0.06367
43,1.4333,R_LowerLeg,-1.01,0.00,1.01,0.00,0.00,0.00,0.00,0.1152,0.2743,164.08,Y,N,23.49,110.61,79.22,0.16683,-0.94441,-0.28329,-0.00681,0.99795,0.06367
44,1.4667,L_UpperArm,-3.29,-69.98,-66.69,-53.02,-95.47,-70.00,-69.98,0.9987,0.9078,114.80,N,N,83.53,91.03,173.45,-0.22668,-0.74021,0.63302,0.14646,-0.28767,-0.94647
44,1.4667,L_LowerArm,10.36,42.44,32.09,36.90,36.90,36.90,42.44,0.9987,0.9849,99.96,N,N,83.53,91.03,173.45,0.92925,-0.09769,0.35631,0.14646,-0.28767,-0.94647
44,1.4667,R_UpperArm,13.34,54.84,41.51,-10.44,53.81,53.81,54.84,0.9988,0.8484,58.04,N,N,96.50,89.06,173.43,0.25895,-0.63988,-0.72354,0.47444,0.30041,-0.82744
44,1.4667,R_LowerArm,-18.22,-64.25,-46.03,-60.02,-60.02,-60.02,-64.25,0.9989,0.9999,90.84,N,N,96.50,89.06,173.43,0.85023,-0.37566,0.36876,0.47444,0.30041,-0.82744
44,1.4667,L_UpperLeg,14.79,0.00,-14.79,0.00,0.00,0.00,0.00,0.0972,0.6788,137.25,Y,N,29.40,118.27,82.57,0.08996,-0.77148,0.62986,-0.00296,0.99835,0.05736
44,1.4667,L_LowerLeg,-2.76,0.00,2.76,0.00,0.00,0.00,0.00,0.1203,0.3698,158.30,Y,N,29.40,118.27,82.57,-0.18118,-0.94652,0.26697,-0.00296,0.99835,0.05736
44,1.4667,R_UpperLeg,4.13,0.00,-4.13,0.00,0.00,0.00,0.00,0.0956,0.2906,163.11,Y,N,22.24,110.54,81.83,0.27583,-0.94875,-0.15425,-0.00296,0.99835,0.05736
44,1.4667,R_LowerLeg,-0.56,0.00,0.56,0.00,0.00,0.00,0.00,0.1152,0.2867,163.34,Y,N,22.24,110.54,81.83,0.15129,-0.94194,-0.29978,-0.00296,0.99835,0.05736
45,1.5000,L_UpperArm,-4.90,-69.99,-65.09,-55.67,-91.63,-70.00,-69.99,0.9987,0.9330,111.09,N,N,83.53,91.03,173.45,-0.26567,-0.75471,0.59986,0.13856,-0.31765,-0.93803
45,1.5000,L_LowerArm,8.63,35.97,27.34,33.17,33.17,33.17,35.97,0.9987,0.9867,99.36,N,N,83.53,91.03,173.45,0.93286,-0.10153,0.34563,0.13856,-0.31765,-0.93803
45,1.5000,R_UpperArm,13.63,52.69,39.05,-10.80,50.67,50.67,52.69,0.9988,0.8984,63.95,N,N,96.50,89.06,173.43,0.20454,-0.69510,-0.68921,0.49886,0.31540,-0.80725
45,1.5000,R_LowerArm,-14.46,-61.47,-47.01,-57.27,-57.27,-57.27,-61.47,0.9989,0.9999,89.07,N,N,96.50,89.06,173.43,0.83777,-0.43760,0.32657,0.49886,0.31540,-0.80725
45,1.5000,L_UpperLeg,14.82,0.00,-14.82,0.00,0.00,0.00,0.00,0.0972,0.6735,137.66,Y,N,29.35,118.43,83.31,0.09106,-0.77223,0.62879,-0.00037,0.99870,0.05096
45,1.5000,L_LowerLeg,-2.39,0.00,2.39,0.00,0.00,0.00,0.00,0.1203,0.3791,157.72,Y,N,29.35,118.43,83.31,-0.17253,-0.94142,0.28976,-0.00037,0.99870,0.05096
45,1.5000,R_UpperLeg,2.91,0.00,-2.91,0.00,0.00,0.00,0.00,0.0956,0.3203,161.32,Y,N,21.14,110.23,84.14,0.30752,-0.94133,-0.13906,-0.00037,0.99870,0.05096
45,1.5000,R_LowerLeg,-0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.1152,0.2952,162.83,Y,N,21.14,110.23,84.14,0.14346,-0.94097,-0.30660,-0.00037,0.99870,0.05096
46,1.5333,L_UpperArm,-6.15,-69.99,-63.84,-57.14,-90.84,-70.00,-69.99,0.9987,0.9499,108.21,N,N,83.53,91.03,173.45,-0.29603,-0.76650,0.56995,0.14159,-0.33870,-0.93018
46,1.5333,L_LowerArm,7.37,33.70,26.32,32.63,32.63,32.63,33.70,0.9987,0.9886,98.65,N,N,83.53,91.03,173.45,0.93547,-0.09763,0.33965,0.14159,-0.33870,-0.93018
46,1.5333,R_UpperArm,13.33,50.25,36.92,-11.38,46.85,46.85,50.25,0.9988,0.9328,68.88,N,N,96.50,89.06,173.43,0.15943,-0.73428,-0.65986,0.51734,0.33087,-0.78923
